id,policy,seed,success,steps,coverage,density,unique_visited,targets_found,efficiency,turns,collisions,revisits,max_cell_visits,avg_visits_per_cell,avg_info_gain,turn_rate,collision_rate,max_steps_without_new_info
65360507-85fe-4b7e-96c3-c7ba6d857ada,swarm,93380,True,446,35.55,77.43,1052,10,0.784,380,0,0,0,0,0,0,0,0
a80a050e-d6bc-47a1-bb1b-3fafd08a2a98,frontier,49535,True,397,34.87,78.76,934,10,0.782,257,0,0,0,0,0,0,0,0
cb284db2-627a-4323-82b8-f6ff5646a1d5,swarm,49535,True,331,32.1,78.76,846,10,0.849,302,0,0,0,0,0,0,0,0
5c3551c0-f554-4900-948d-bf280c8fe4f1,frontier,20800,True,472,35.6,78.21,986,10,0.695,307,0,0,0,0,0,0,0,0
f8a94ba9-421e-47bc-843a-32f52849798a,swarm,20800,True,303,33.75,78.21,830,10,0.91,246,0,0,0,0,0,0,0,0
d735b463-e649-489b-bd50-1d8eb1316c7a,frontier,12145,True,435,32.17,79.2,917,10,0.701,272,0,0,0,0,0,0,0,0
1a5e2e5f-28ff-4ccf-82d8-8076f40412b3,swarm,12145,True,406,28.64,79.2,892,10,0.731,372,0,0,0,0,0,0,0,0
8cde5b2e-22ad-4717-9632-6fb3f06ed470,frontier,9308,True,413,31.27,79.55,897,10,0.722,304,0,0,0,0,0,0,0,0
458791a4-92b6-4afe-bf1a-9ae0d25cbfe3,swarm,9308,True,382,29.32,79.55,877,10,0.763,360,0,0,0,0,0,0,0,0
fb8c1c0f-deb8-48dc-a9a8-509c06c33035,frontier,98303,True,318,33.82,77.54,825,10,0.862,240,0,0,0,0,0,0,0,0
de445d98-1bac-46bb-82da-592e12a039af,swarm,98303,True,342,34.41,77.54,907,10,0.881,340,0,0,0,0,0,0,0,0
7d1ef69f-1245-4f06-8fda-37e1c51bec97,frontier,92189,True,436,37.34,76.94,1032,10,0.787,268,0,0,0,0,0,0,0,0
14c2a2e3-bfcd-46ba-8237-b6c11b4416c4,swarm,92189,True,447,31.53,76.94,934,10,0.695,327,0,0,0,0,0,0,0,0
831290f4-0b2a-40c5-803b-4706b6ed7b69,frontier,69866,True,404,34.1,77.81,923,10,0.76,269,0,0,0,0,0,0,0,0
29617027-b234-4c20-9cf1-fe48c744ad3d,swarm,69866,True,327,32.99,77.81,874,10,0.888,313,0,0,0,0,0,0,0,0
d3df61d7-e283-4eeb-bfa5-33de5db9c710,frontier,85641,True,389,33.45,78.64,891,10,0.762,296,0,0,0,0,0,0,0,0
bc14dfcc-21d4-42ab-8ce8-cc00a192e35d,swarm,85641,True,353,33.07,78.64,911,10,0.858,313,0,0,0,0,0,0,0,0
29da4fd3-de5e-4303-981a-fc67b03e972f,frontier,52452,True,358,33.69,77.03,890,10,0.826,273,0,0,0,0,0,0,0,0
5ec7c22a-9f8c-4f94-9736-c4ff590ca9c9,swarm,52452,True,394,36.23,77.03,1013,10,0.855,324,0,0,0,0,0,0,0,0
e62542c1-43d7-46fc-811f-819c15f23b4f,frontier,32558,True,378,35.19,76.66,914,10,0.804,252,0,0,0,0,0,0,0,0
e6def483-86d6-4f17-8eec-06c0db3634b7,swarm,32558,True,184,22.79,76.66,498,10,0.897,179,0,0,0,0,0,0,0,0
3926ec09-d7e5-4e04-8a21-60f0c3b9020d,frontier,19743,True,440,32.11,79.17,857,10,0.648,286,0,0,0,0,0,0,0,0
f3c8d61d-d084-40a6-89ff-d5de90d31fb8,swarm,19743,True,365,32.05,79.17,887,10,0.808,301,0,0,0,0,0,0,0,0
a93de89f-cd0a-44b4-9b83-d60d55c577a8,frontier,49166,True,366,34.17,78.49,876,10,0.796,282,0,0,0,0,0,0,0,0
c3965289-519b-4624-89f8-e2f36f301cde,swarm,49166,True,299,30.04,78.49,785,10,0.872,290,0,0,0,0,0,0,0,0
a67b4eb9-9a33-4ddc-a9da-ad6b073c3bb0,frontier,36544,True,359,35.26,77.01,915,10,0.847,235,0,0,0,0,0,0,0,0
72d0d572-b83e-4723-b4a3-e6d9c73a8f78,swarm,36544,True,339,34.3,77.01,893,10,0.875,314,0,0,0,0,0,0,0,0
e9f6c40e-0a86-4137-8d03-e5b3743c5180,frontier,76560,True,451,33.38,78.59,916,10,0.676,284,0,0,0,0,0,0,0,0
66f3b1eb-e408-4197-b3e6-613f077b9e30,swarm,76560,True,189,23.98,78.59,523,10,0.918,181,0,0,0,0,0,0,0,0
2cb4f5e4-bddd-45d2-95ac-50778c378c70,frontier,12263,True,336,31.17,78.29,834,10,0.825,251,0,0,0,0,0,0,0,0
228a4d69-4e79-456f-a2a2-819f8f130136,swarm,12263,True,342,24.81,78.29,741,10,0.72,321,0,0,0,0,0,0,0,0
3e6a0f40-0fac-4ac0-9568-8e6503979051,frontier,24603,True,394,31.69,77.44,875,10,0.738,257,0,0,0,0,0,0,0,0
247dba5b-7b32-498a-9cd0-2f883997bcfb,swarm,24603,True,309,31.31,77.44,819,10,0.881,280,0,0,0,0,0,0,0,0
e1903a0c-395d-4371-bfe4-0da23b0f9cb2,frontier,49326,True,320,30.87,79.6,774,10,0.804,215,0,0,0,0,0,0,0,0
8ade89bf-2688-470a-a921-fb6774835c2f,swarm,49326,True,351,31.6,79.6,893,10,0.846,337,0,0,0,0,0,0,0,0
baf5753b-34f3-4f79-958c-22ae54ccc7a8,frontier,22096,True,409,34.77,78.8,946,10,0.769,242,0,0,0,0,0,0,0,0
409716fc-c15b-4e24-97e9-4204a179a32d,swarm,22096,True,358,34.45,78.8,915,10,0.85,304,0,0,0,0,0,0,0,0
762a8df4-d689-4ffc-9025-de931403c177,frontier,88349,True,184,18.91,78.44,487,10,0.877,128,0,0,0,0,0,0,0,0
4e680398-9a46-46d4-9abf-4d73ac0f3f92,swarm,88349,True,269,25.92,78.44,707,10,0.873,249,0,0,0,0,0,0,0,0
8bf7e6c7-8b82-4a94-bfd0-829eab8c85e2,frontier,26493,True,428,33.62,78.5,976,10,0.758,316,0,0,0,0,0,0,0,0
80ac1f09-37c5-46e9-84a7-90909562733a,swarm,26493,True,230,23.01,78.5,572,10,0.825,207,0,0,0,0,0,0,0,0
afe72f46-ddf8-473a-8e79-e7caec28ce32,frontier,21738,True,411,32.84,78.34,892,10,0.722,262,0,0,0,0,0,0,0,0
2f90c3fa-409f-4b43-89bd-a7f29779adce,swarm,21738,True,414,33.9,78.34,978,10,0.786,377,0,0,0,0,0,0,0,0
2bd96a45-febc-49a6-8bed-50f9a6440707,frontier,95754,True,301,31.36,78.35,816,10,0.901,223,0,0,0,0,0,0,0,0
37565cc6-3f6f-4eb8-8d5c-f6850e6df549,swarm,95754,True,309,30.42,78.35,794,10,0.854,291,0,0,0,0,0,0,0,0
9ecdb5b5-bf8d-49ba-8bd3-52e726018c1b,frontier,59622,True,339,32.53,78.53,831,10,0.815,230,0,0,0,0,0,0,0,0
019e26ec-cbcd-441c-8389-00049117e43c,swarm,59622,True,443,34.64,78.53,1029,10,0.773,364,0,0,0,0,0,0,0,0
412a6af7-ddf0-4cec-a1de-29c657a85ead,frontier,40366,True,388,32.89,78.58,876,10,0.751,301,0,0,0,0,0,0,0,0
86a3ddd9-5cbb-4948-8872-fc87a7c19345,swarm,40366,True,357,32.01,78.58,888,10,0.827,341,0,0,0,0,0,0,0,0
b58e89c6-37a9-4feb-867c-4608a5d5236e,frontier,42642,True,449,33.68,77.9,973,10,0.721,317,0,0,0,0,0,0,0,0
f9ed5ad9-90c5-4918-b2e0-fa1edf204f25,swarm,42642,True,328,30.58,77.9,825,10,0.836,290,0,0,0,0,0,0,0,0
4960fac5-9931-40de-9b90-dc7c1d0d5d70,frontier,41348,True,367,35.3,77.08,897,10,0.812,235,0,0,0,0,0,0,0,0
fd3cfb7c-025c-4d09-b039-17912018e7cc,swarm,41348,True,413,36.34,77.08,1030,10,0.829,356,0,0,0,0,0,0,0,0
b3d9cab5-ae92-43bb-8862-dc822581665e,frontier,20337,True,254,25.83,78.53,666,10,0.871,160,0,0,0,0,0,0,0,0
bdf9b86f-d297-463f-a67e-00979f75ee5c,swarm,20337,True,196,23.31,78.53,530,10,0.897,188,0,0,0,0,0,0,0,0
d2972526-4d4f-4eb2-ac61-86a8856a645d,frontier,28905,True,400,27.86,78.06,838,10,0.697,279,0,0,0,0,0,0,0,0
134c0f4e-cf87-4330-a09f-5ba083ed4bb0,swarm,28905,True,410,30.1,78.06,881,10,0.715,349,0,0,0,0,0,0,0,0
55925e63-b989-410c-9cba-0cb90d6d03cd,frontier,79460,True,262,28.78,77.58,708,10,0.897,177,0,0,0,0,0,0,0,0
8398f8ae-4c03-4b0d-9566-c2c53ff90c45,swarm,79460,True,315,32.2,77.58,834,10,0.88,308,0,0,0,0,0,0,0,0
8c9fd303-1f9b-4868-878f-60cc6258a814,frontier,19782,True,518,32.84,78.84,1004,10,0.645,407,0,0,0,0,0,0,0,0
76d57c96-60ca-4a38-ad20-eae3986fc1fa,swarm,19782,True,325,31.61,78.84,817,10,0.835,297,0,0,0,0,0,0,0,0
a0ff4c38-9edf-41db-98e3-51218e507142,frontier,95067,True,275,26.36,78.67,662,10,0.8,169,0,0,0,0,0,0,0,0
74060dc5-cda9-4e30-8c7b-d50d025a3501,swarm,95067,True,424,33.27,78.67,969,10,0.76,357,0,0,0,0,0,0,0,0
06a5a41b-fa28-4ec1-b88e-cb854613a5e8,frontier,1528,True,348,33.22,78.84,878,10,0.839,257,0,0,0,0,0,0,0,0
de1270f7-f57f-4d03-8fd1-2f517f6c5a9f,swarm,1528,True,305,31.93,78.84,820,10,0.893,287,0,0,0,0,0,0,0,0
a795b0dd-8ada-4c40-9bb5-f35e31ffe216,frontier,77639,True,539,34.68,77.72,1003,10,0.619,352,0,0,0,0,0,0,0,0
9260c51f-51b6-458c-8819-a8f754273070,swarm,77639,True,392,34.47,77.72,986,10,0.836,358,0,0,0,0,0,0,0,0
ac83d670-245e-4dcd-b86f-2ea30bafacc7,frontier,1127,True,498,36.39,77.18,1050,10,0.701,304,0,0,0,0,0,0,0,0
483e7a6b-64dd-4076-b23f-94a802b666e8,swarm,1127,True,392,32.44,77.18,932,10,0.791,367,0,0,0,0,0,0,0,0
a5521866-7340-4e0d-a0ad-0326f8f2007e,frontier,36842,True,342,32.73,78.0,833,10,0.81,261,0,0,0,0,0,0,0,0
9a4543ed-aaf7-4914-a337-6465dd9c689d,swarm,36842,True,396,35.07,78.0,998,10,0.838,373,0,0,0,0,0,0,0,0
f65a27b9-4da4-4a28-bfcd-2b953621d06a,frontier,11728,True,419,33.64,78.51,923,10,0.733,276,0,0,0,0,0,0,0,0
da6da0ea-a17f-42d6-841c-5aa84bb18b82,swarm,11728,True,314,30.73,78.51,792,10,0.838,255,0,0,0,0,0,0,0,0
e001a868-064b-4543-8316-5455f7cc1e44,frontier,15495,True,306,29.78,77.54,760,10,0.825,204,0,0,0,0,0,0,0,0
5a787d9a-443e-4f33-a449-bb46d4997cb4,swarm,15495,True,314,32.45,77.54,808,10,0.855,306,0,0,0,0,0,0,0,0
2dc1e467-f923-4554-b45b-3191dff08267,frontier,62005,True,348,34.5,77.46,893,10,0.853,221,0,0,0,0,0,0,0,0
99c5f564-2fa5-46c7-aba5-2a69604a8bcf,swarm,62005,True,426,34.79,77.46,1015,10,0.792,380,0,0,0,0,0,0,0,0
a090a250-ae86-45e3-a162-36087504e31f,frontier,80877,True,300,30.07,78.67,791,10,0.876,211,0,0,0,0,0,0,0,0
adbc0a2d-cb41-4852-a138-2dc4be2e123a,swarm,80877,True,322,31.85,78.67,864,10,0.892,290,0,0,0,0,0,0,0,0
c348074d-3398-4172-ade4-588377f5ed8a,frontier,98540,True,243,27.32,78.08,650,10,0.888,161,0,0,0,0,0,0,0,0
bde8a819-55e7-4973-a60a-e36c0f77bb5f,swarm,98540,True,298,32.48,78.08,797,10,0.889,278,0,0,0,0,0,0,0,0
45217fe1-7e28-4f42-bc16-2ad4b0b5a612,frontier,96418,True,227,26.04,79.78,627,10,0.917,160,0,0,0,0,0,0,0,0
b14d0651-279b-45be-a949-c5301d940c22,swarm,96418,True,293,29.24,79.78,750,10,0.85,281,0,0,0,0,0,0,0,0
b46547a3-97a4-48e7-8fab-af0b23571732,frontier,87352,True,317,29.54,79.21,770,10,0.807,219,0,0,0,0,0,0,0,0
8af9f5fd-1327-43ff-878e-af0b6da7eec6,swarm,87352,True,297,30.03,79.21,790,10,0.884,296,0,0,0,0,0,0,0,0
55469a2d-93db-4d7b-8e76-56e581e43f61,frontier,80207,True,434,37.98,76.57,1013,10,0.776,292,0,0,0,0,0,0,0,0
0edb1c96-d3ea-4f80-ba06-2158a125e42a,swarm,80207,True,281,30.09,76.57,755,10,0.892,235,0,0,0,0,0,0,0,0
eda932ce-761e-4767-bcb9-ff9a1d9ccf8d,frontier,55162,True,292,29.49,77.67,766,10,0.871,196,0,0,0,0,0,0,0,0
8452186d-c514-4b6c-a44f-caaeae8de0f8,swarm,55162,True,395,35.49,77.67,1015,10,0.854,351,0,0,0,0,0,0,0,0
08e69fca-b61c-4797-a7d9-7e1728d13591,frontier,39364,True,327,30.89,78.61,813,10,0.826,236,0,0,0,0,0,0,0,0
81a99385-547c-4f87-8854-a3ac60c43b5f,swarm,39364,True,386,33.61,78.61,948,10,0.817,381,0,0,0,0,0,0,0,0
7284fb90-40a9-443e-b6cf-410906817733,frontier,23445,True,335,34.29,76.96,867,10,0.86,248,0,0,0,0,0,0,0,0
0980691c-7671-4318-81d6-c6fb6e020f5a,swarm,23445,True,277,30.57,76.96,735,10,0.881,249,0,0,0,0,0,0,0,0
a8888fe1-0f3d-47c1-9acd-e20995282a0b,frontier,96465,True,381,31.83,77.69,883,10,0.771,260,0,0,0,0,0,0,0,0
6824c191-314b-40e8-9b41-5c6fa0ca156d,swarm,96465,True,528,33.73,77.69,966,10,0.609,416,0,0,0,0,0,0,0,0
36a2da9e-fa17-4f9f-97a5-586e7d6d0d4c,frontier,44417,True,348,33.07,77.89,883,10,0.843,259,0,0,0,0,0,0,0,0
a2bf19df-8c5e-47cb-8de4-7e3db60f6f16,swarm,44417,True,344,31.4,77.89,831,10,0.803,330,0,0,0,0,0,0,0,0
162e9dae-28e5-4659-a9ed-74fb0a24cf78,frontier,59015,True,404,31.19,76.97,853,10,0.702,275,0,0,0,0,0,0,0,0
e203299e-7c05-4ae8-a57a-0fde635c8e63,swarm,59015,True,355,30.83,76.97,842,10,0.788,322,0,0,0,0,0,0,0,0
159c3905-e495-4863-bef2-36c8798fda0c,frontier,2753,True,314,30.97,78.83,805,10,0.852,221,0,0,0,0,0,0,0,0
e74b30ea-4407-44a6-be57-bfac04ec4663,swarm,2753,True,262,27.91,78.83,702,10,0.89,246,0,0,0,0,0,0,0,0
f394d7e7-4a17-4279-ade4-dfa7d270d02c,frontier,10351,True,441,36.96,77.21,1053,10,0.794,305,0,0,0,0,0,0,0,0
96a07890-16fd-4769-8e30-776b657e26bb,swarm,10351,True,387,34.6,77.21,955,10,0.82,329,0,0,0,0,0,0,0,0
c6b9bf0e-9812-4029-8ae8-de177d19c296,frontier,9799,False,1000,23.66,78.86,717,8,0.239,316,0,0,0,0,0,0,0,0
a5750667-e7c0-4cee-b831-a792523f5d91,swarm,9799,False,1000,23.65,78.86,706,8,0.235,285,0,0,0,0,0,0,0,0
dc917ca8-8d17-4b1b-8027-7d21c9736577,frontier,8076,True,325,35.98,76.58,889,10,0.909,216,0,0,0,0,0,0,0,0
5abb165b-8909-4575-8097-65130a29ca10,swarm,8076,True,388,35.54,76.58,958,10,0.821,343,0,0,0,0,0,0,0,0
984398af-eeeb-4657-a120-2ca4c67b2241,frontier,93645,True,323,33.11,77.79,836,10,0.86,228,0,0,0,0,0,0,0,0
632b5cfd-4ae5-4c79-8af6-da6cb94209a7,swarm,93645,True,323,31.84,77.79,821,10,0.845,319,0,0,0,0,0,0,0,0
a5207193-3fc4-4a53-86c7-02b60d083f14,frontier,37035,True,377,32.0,79.16,846,10,0.746,269,0,0,0,0,0,0,0,0
07de7396-c8e7-443e-8818-c03dacd078f6,swarm,37035,True,298,32.82,79.16,828,10,0.923,285,0,0,0,0,0,0,0,0
4e5d2194-0d39-4a13-a572-f7257b1a3f75,frontier,50540,True,398,33.09,77.28,910,10,0.76,230,0,0,0,0,0,0,0,0
9828d82f-5a41-49f0-a74d-e85c179e0c3a,swarm,50540,True,264,26.65,77.28,681,10,0.857,245,0,0,0,0,0,0,0,0
13bb09a6-731d-4d03-8ddb-e72a98d7cef7,frontier,33745,True,326,30.02,78.5,828,10,0.844,239,0,0,0,0,0,0,0,0
ab850aa3-0d6d-4c96-8554-ff825e273240,swarm,33745,True,314,29.97,78.5,784,10,0.83,263,0,0,0,0,0,0,0,0
1ed59f8c-558d-4c53-86b8-e2c5c506c4ac,frontier,81117,True,310,28.5,79.62,763,10,0.818,235,0,0,0,0,0,0,0,0
68e8df56-f7ae-44ef-8e8c-1fc5d3fe8a5e,swarm,81117,True,355,32.53,79.62,856,10,0.801,318,0,0,0,0,0,0,0,0
dba51a86-5691-474a-b309-19079dc30adf,frontier,73902,True,381,30.44,78.38,870,10,0.759,262,0,0,0,0,0,0,0,0
e228638e-da1d-44f4-a1a6-a79e53992da3,swarm,73902,True,460,34.26,78.38,1001,10,0.724,388,0,0,0,0,0,0,0,0
6c5ad8b5-229c-452d-b1bd-545086edf0a1,frontier,62138,True,353,32.85,78.51,875,10,0.824,270,0,0,0,0,0,0,0,0
639542aa-d74f-4bdb-b06f-ca1a02f5b4a9,swarm,62138,True,289,30.98,78.51,780,10,0.897,259,0,0,0,0,0,0,0,0
5a3e8720-8669-4387-b8fb-3a725356a75a,frontier,4135,True,329,31.8,78.07,834,10,0.842,236,0,0,0,0,0,0,0,0
0ec85f28-f33b-4e87-91b7-6d7f84d74092,swarm,4135,True,458,35.83,78.07,1060,10,0.77,422,0,0,0,0,0,0,0,0
ca4c563f-3c32-412e-a9d4-a777330bb1db,frontier,32089,True,610,35.2,77.74,990,10,0.54,370,0,0,0,0,0,0,0,0
58343b74-a4ba-440a-b318-e31e8171772e,swarm,32089,True,361,32.9,77.74,896,10,0.825,315,0,0,0,0,0,0,0,0
a5c83cf8-9ca8-48ac-bf33-4f8a6038bed8,frontier,18775,True,324,32.25,77.65,823,10,0.844,220,0,0,0,0,0,0,0,0
15d38c05-eaca-4691-85ce-e348b3eeaeb0,swarm,18775,True,334,28.1,77.65,802,10,0.798,285,0,0,0,0,0,0,0,0
bb8f6102-65e3-4b06-b6e3-4e4a0052d13d,frontier,54199,True,327,32.14,77.86,794,10,0.807,212,0,0,0,0,0,0,0,0
e0bfa98c-9c71-4f90-8292-fac7d406bede,swarm,54199,True,357,34.34,77.86,887,10,0.826,319,0,0,0,0,0,0,0,0
3196a761-32d6-41cf-b645-c6074a7b79c4,frontier,37673,True,389,33.3,78.87,913,10,0.78,279,0,0,0,0,0,0,0,0
513db665-cf1e-4705-9f35-1eb46adff40a,swarm,37673,True,371,32.29,78.87,921,10,0.825,337,0,0,0,0,0,0,0,0
6265a6c8-bccf-4aea-8fa5-11aae2e74a72,frontier,16018,True,321,30.01,78.21,784,10,0.812,219,0,0,0,0,0,0,0,0
8786748c-63eb-4f72-98c4-99019adf06e6,swarm,16018,True,353,33.23,78.21,901,10,0.848,317,0,0,0,0,0,0,0,0
ef6ab83b-9ffb-4ea6-959d-943a785be361,frontier,58920,True,379,29.86,77.51,813,10,0.713,277,0,0,0,0,0,0,0,0
e3f0fb33-7390-414c-ab90-ac64a5d6f525,swarm,58920,True,401,28.95,77.51,837,10,0.694,369,0,0,0,0,0,0,0,0
76d097bc-592e-4465-bda7-3a6b78d49d7e,frontier,27823,True,370,32.82,78.41,904,10,0.812,256,0,0,0,0,0,0,0,0
9835b32e-e17a-4aa8-ba22-b2247faa4ee9,swarm,27823,True,431,34.1,78.41,969,10,0.748,373,0,0,0,0,0,0,0,0
c0dcffe5-5d74-49e1-8db1-d1729be25597,frontier,27,True,407,33.34,78.02,865,10,0.707,272,0,0,0,0,0,0,0,0
54ac1d0f-fb0a-4d2f-8e15-1b552c59d097,swarm,27,True,265,26.27,78.02,662,10,0.83,205,0,0,0,0,0,0,0,0
4f660817-3042-49c1-ae37-59066bfba0f9,frontier,23391,True,377,32.24,77.4,856,10,0.755,279,0,0,0,0,0,0,0,0
cc7ca00a-998a-4c8c-8097-1cc8d3a0783e,swarm,23391,True,458,35.43,77.4,1021,10,0.741,421,0,0,0,0,0,0,0,0
bb7efdb7-fcac-4e97-a8c9-58b6727e79ed,frontier,15456,True,280,25.08,78.85,681,10,0.808,198,0,0,0,0,0,0,0,0
5f2929b1-7e06-4185-be5a-3828c19c5f2c,swarm,15456,True,313,29.64,78.85,815,10,0.865,291,0,0,0,0,0,0,0,0
a37f3c84-664b-4111-b7be-17e3f3f74628,frontier,98901,True,428,32.93,78.71,945,10,0.734,293,0,0,0,0,0,0,0,0
8ade9f8a-8d7c-4632-aabf-043938477818,swarm,98901,True,348,33.76,78.71,906,10,0.865,330,0,0,0,0,0,0,0,0
5e898b54-2290-4708-a98d-6dd40ae0ad3a,frontier,44421,True,336,30.8,77.36,783,10,0.774,231,0,0,0,0,0,0,0,0
6049516f-6d2b-423c-90da-63c93d7f3c89,swarm,44421,True,500,33.47,77.36,1004,10,0.668,433,0,0,0,0,0,0,0,0
da836bd8-907d-4e5f-b475-1943c9f093dd,frontier,9564,True,386,32.76,77.56,900,10,0.775,262,0,0,0,0,0,0,0,0
7204a0e8-6cda-44c5-acce-4cfc94e2c6b8,swarm,9564,True,396,32.37,77.56,918,10,0.771,308,0,0,0,0,0,0,0,0
20348340-e394-4da0-a153-5357c9f53df7,frontier,53331,True,303,30.47,78.92,788,10,0.864,211,0,0,0,0,0,0,0,0
d9acf7aa-3767-459b-a4f9-91d8336c571b,swarm,53331,True,417,31.95,78.92,962,10,0.767,344,0,0,0,0,0,0,0,0
29c0f709-5027-4268-be04-bd77f3dd3022,frontier,9239,True,290,30.6,77.95,750,10,0.859,229,0,0,0,0,0,0,0,0
4492cf24-3ecb-4075-bcd9-a7b4109f01f6,swarm,9239,True,344,32.39,77.95,878,10,0.848,355,0,0,0,0,0,0,0,0
fd0af075-ac15-4b2d-9442-4cbfbd6463c1,frontier,85882,True,287,31.04,77.99,754,10,0.873,203,0,0,0,0,0,0,0,0
1b528967-2b4a-4ed1-bec3-d2ad7e6487a9,swarm,85882,True,370,29.8,77.99,881,10,0.792,314,0,0,0,0,0,0,0,0
bf095f52-3bcf-4dd7-9dd0-08396c5b0d6c,frontier,52891,True,290,29.74,77.8,770,10,0.882,203,0,0,0,0,0,0,0,0
700529c8-cade-4e5c-9a82-623e5e8bb10c,swarm,52891,True,275,30.13,77.8,730,10,0.882,240,0,0,0,0,0,0,0,0
c53128bc-0312-45cd-8e15-ce72072e904a,frontier,51481,True,446,33.41,77.61,951,10,0.709,302,0,0,0,0,0,0,0,0
8158fc3f-9c14-44ec-b894-d6b872a6f36a,swarm,51481,True,400,36.23,77.61,987,10,0.82,363,0,0,0,0,0,0,0,0
2c3c94b5-02bb-4654-a026-66361afe97e9,frontier,88198,True,292,29.75,78.92,774,10,0.881,216,0,0,0,0,0,0,0,0
fef25a72-cc90-4e9b-8af5-ac3c62b8de36,swarm,88198,True,372,29.88,78.92,868,10,0.776,316,0,0,0,0,0,0,0,0
beef4812-de8a-45f8-9224-99855923bf36,frontier,5206,True,372,32.23,78.65,906,10,0.81,262,0,0,0,0,0,0,0,0
4108d23f-195a-404c-a6ab-08d66b941046,swarm,5206,True,422,34.36,78.65,994,10,0.783,371,0,0,0,0,0,0,0,0
637fa733-f2b6-4908-904b-989f730c0d39,frontier,35574,True,372,32.69,79.05,912,10,0.815,270,0,0,0,0,0,0,0,0
3178abfd-0baf-4630-a3e3-6ac3bc8d24ed,swarm,35574,True,361,30.42,79.05,825,10,0.76,340,0,0,0,0,0,0,0,0
afb683f8-5277-47ce-bc46-d82f0cf51db4,frontier,95558,True,440,34.06,78.35,984,10,0.744,299,0,0,0,0,0,0,0,0
123c66dc-70f8-4cca-b40c-b8a9666e882a,swarm,95558,True,379,34.35,78.35,964,10,0.846,336,0,0,0,0,0,0,0,0
31e61b4f-8488-470f-b0fa-29dc2bb79bb8,frontier,47525,True,410,33.55,78.72,908,10,0.736,288,0,0,0,0,0,0,0,0
a303de93-326a-4b26-9331-4c904dee6ce4,swarm,47525,True,446,33.96,78.72,1016,10,0.758,414,0,0,0,0,0,0,0,0
f0a4afa5-3e4c-4993-b62f-2335358bfb3d,frontier,8773,True,364,31.89,79.11,886,10,0.809,252,0,0,0,0,0,0,0,0
4be72b1d-27b7-4a4b-b1ad-6601e22aaf04,swarm,8773,True,302,29.42,79.11,768,10,0.845,283,0,0,0,0,0,0,0,0
0364e957-68a9-45e3-a771-67108abc3443,frontier,87269,True,360,33.98,77.54,898,10,0.829,236,0,0,0,0,0,0,0,0
f251a5a2-a778-4f85-a3d7-98a682583de2,swarm,87269,True,419,36.62,77.54,1064,10,0.844,352,0,0,0,0,0,0,0,0
af35b1a0-717a-4f54-be8f-4dc5b286d37f,frontier,725,True,382,31.07,77.69,851,10,0.741,248,0,0,0,0,0,0,0,0
234df559-60ad-4e02-a808-807a0fb0325c,swarm,725,True,426,32.01,77.69,938,10,0.732,368,0,0,0,0,0,0,0,0
c9353216-9967-4cd1-b38e-f789c8314070,frontier,21100,True,330,34.6,78.3,882,10,0.888,240,0,0,0,0,0,0,0,0
784fc4af-55ee-48af-986a-7b2d376dcd4a,swarm,21100,True,443,35.46,78.3,1037,10,0.779,385,0,0,0,0,0,0,0,0
fbaa6848-74d5-45f6-90ff-77aa1505fad1,frontier,97258,True,462,35.26,77.42,963,10,0.693,318,0,0,0,0,0,0,0,0
