id,policy,seed,success,steps,coverage,density,unique_visited,targets_found,efficiency,turns,collisions,revisits,max_cell_visits,avg_visits_per_cell,avg_info_gain,turn_rate,collision_rate,max_steps_without_new_info
1d3c3751-162f-4cff-92e9-f25e8e215a5f,globalutilityfrontierexploration,49841,True,107,5.08,78.93,88,1,0.822,48,0,0,0,0,0,0,0,0
1e06e5d2-23c1-4f85-82e1-612085f67e54,frontier,49841,True,93,4.57,78.93,94,1,1.011,20,0,0,0,0,0,0,0,0
8d5a1566-5570-4ca3-bf2e-4723f953e152,globalutilityfrontierexploration,53510,True,15,0.86,78.82,16,1,1.067,1,0,0,0,0,0,0,0,0
0f446689-e6ad-4c87-b370-09414e8d4fe4,frontier,53510,True,14,0.87,78.82,15,1,1.071,1,0,0,0,0,0,0,0,0
3805f3f0-9487-4705-a5e7-58979c92f400,globalutilityfrontierexploration,46772,True,201,10.42,77.1,192,1,0.955,66,0,0,0,0,0,0,0,0
5ea670e3-6606-480f-9804-a677bf347d31,frontier,46772,True,199,10.1,77.1,200,1,1.005,51,0,0,0,0,0,0,0,0
12ef874c-1345-470e-9d8f-f398bc6f0029,globalutilityfrontierexploration,63981,False,1000,32.03,77.3,809,0,0.809,233,0,0,0,0,0,0,0,0
613375a2-9a7a-4d93-8642-ef4cc339aba8,frontier,63981,True,391,16.42,77.3,366,1,0.936,96,0,0,0,0,0,0,0,0
970e3c1e-be2c-42d3-b295-bd81aaa52769,globalutilityfrontierexploration,23699,True,2,0.47,78.45,3,1,1.5,1,0,0,0,0,0,0,0,0
500b6373-2191-4c2e-a9a4-4427a49fb026,frontier,23699,True,42,2.36,78.45,42,1,1.0,16,0,0,0,0,0,0,0,0
a226e2e6-4d0c-4297-a34f-cb879a717497,globalutilityfrontierexploration,57189,False,1000,15.09,77.75,479,0,0.479,135,0,0,0,0,0,0,0,0
883e84d7-71bf-404b-a997-52071ad0b99c,frontier,57189,False,1000,15.06,77.75,365,0,0.365,93,0,0,0,0,0,0,0,0
70c41ef8-8bf1-4f90-9d41-cedb41757630,globalutilityfrontierexploration,83282,True,9,0.89,78.65,10,1,1.111,2,0,0,0,0,0,0,0,0
10b74aea-1171-4c2a-bbc6-997672de206c,frontier,83282,True,16,1.28,78.65,17,1,1.062,5,0,0,0,0,0,0,0,0
844f8641-bbd7-4a0b-98d7-8a71ec839af6,globalutilityfrontierexploration,40356,True,356,14.01,78.51,346,1,0.972,70,0,0,0,0,0,0,0,0
4e1cf084-1363-4a7b-87cf-eec6a6c8aaba,frontier,40356,True,426,15.22,78.51,400,1,0.939,94,0,0,0,0,0,0,0,0
6c5bb668-287a-40a8-87d4-e546fbce8c70,globalutilityfrontierexploration,86734,True,573,16.19,76.99,446,1,0.778,150,0,0,0,0,0,0,0,0
03f87443-a5ec-4c4c-bac7-290e8f00db89,frontier,86734,True,481,15.75,76.99,418,1,0.869,98,0,0,0,0,0,0,0,0
01a4bdc0-1798-42a0-b253-03c30d2072ed,globalutilityfrontierexploration,38750,True,469,18.1,78.36,416,1,0.887,101,0,0,0,0,0,0,0,0
02e10ca7-cc18-44a0-8560-0e4b5ddb11d5,frontier,38750,True,207,8.13,78.36,199,1,0.961,42,0,0,0,0,0,0,0,0
98f5c69e-1fa3-4bef-9807-354156dc4fd1,globalutilityfrontierexploration,39144,True,974,34.95,77.1,883,1,0.907,226,0,0,0,0,0,0,0,0
63cc8bd4-7a9f-49b5-9dab-4b4e4cea4fbd,frontier,39144,True,739,27.88,77.1,689,1,0.932,172,0,0,0,0,0,0,0,0
43479107-48d4-4210-90f4-993e07675278,globalutilityfrontierexploration,60568,True,220,8.68,78.36,207,1,0.941,46,0,0,0,0,0,0,0,0
35974a58-492d-4897-b9c5-1335353c55d6,frontier,60568,True,390,16.17,78.36,368,1,0.944,85,0,0,0,0,0,0,0,0
ad3444e2-ff0e-444f-8af4-4436db91d85b,globalutilityfrontierexploration,35748,True,797,28.66,78.64,722,1,0.906,175,0,0,0,0,0,0,0,0
c083a096-d112-4de2-a66a-1481d39554db,frontier,35748,True,445,18.83,78.64,430,1,0.966,103,0,0,0,0,0,0,0,0
6a346388-7f64-4ae1-9aa9-0c8a7f3b87b0,globalutilityfrontierexploration,80907,False,1000,31.72,76.67,845,0,0.845,226,0,0,0,0,0,0,0,0
471c624e-0caa-486a-8111-7d3149ec57a0,frontier,80907,True,493,18.77,76.67,458,1,0.929,96,0,0,0,0,0,0,0,0
2002cd31-aaf4-432d-91da-eb0ddebdbfc5,globalutilityfrontierexploration,70520,True,20,1.17,77.88,17,1,0.85,5,0,0,0,0,0,0,0,0
fc470f32-923f-40d7-9f3f-8e26c4ef8145,frontier,70520,True,375,15.52,77.88,357,1,0.952,100,0,0,0,0,0,0,0,0
ef60d156-6a20-4afb-aece-ae42d55c8c51,globalutilityfrontierexploration,69762,True,0,0.35,77.04,1,1,0,0,0,0,0,0,0,0,0,0
864cd514-1faf-418a-99fa-ac7703899e60,frontier,69762,True,0,0.35,77.04,1,1,0,0,0,0,0,0,0,0,0,0
